citing_paper_id,cited_paper_id,citing_publication_year,cited_publication_year
1209,882,2010,2000
4941,2748,2007,2006
1403,181,2018,2008
204,3314,2016,2003
2009,1853,2022,2014
3589,3970,2016,2010
964,3854,2022,2019
3704,179,2011,2005
1050,1921,2021,2005
101,956,2004,2005
1313,1630,2020,2002
3088,674,2016,2003
329,1891,2007,2006
2305,4350,2015,2002
4477,589,2022,2002
2604,358,2004,2000
584,3493,2018,2008
2429,1654,2004,2001
1016,1104,2022,2000
2684,3050,2014,2004
4184,4163,2018,2011
2696,4317,2014,2000
3839,2491,2020,2006
2889,4529,2018,2014
2177,3980,2018,2001
1627,1684,2016,2015
3724,470,2018,2014
3020,2351,2018,2006
3508,709,2013,2013
609,1991,2014,2011
4293,4075,2007,2003
4371,458,2021,2006
740,4101,2016,2009
4491,3424,2022,2009
1890,1102,2005,2003
2216,2004,2014,2014
3600,990,2021,2004
3716,4141,2010,2005
4184,2166,2018,2005
349,2905,2023,2016
510,1930,2018,2011
2524,178,2007,2006
312,3027,2007,2003
83,1463,2020,2016
2559,432,2018,2015
1412,1430,2016,2002
2089,46,2011,2003
1909,4678,2011,2003
2791,1518,2006,2001
3992,1804,2023,2023
1058,4955,2004,2003
3125,2334,2017,2004
1477,3628,2021,2004
1905,298,2005,2001
2167,665,2013,2012
1184,4042,2022,2020
907,393,2012,2007
1972,3992,2023,2023
3972,1041,2014,2014
1123,3135,2023,2002
4099,1666,2006,2019
2280,512,2019,2004
1223,601,2017,2006
4232,1565,2003,2002
2094,3300,2023,2003
3648,2938,2020,2018
2329,4873,2022,2002
3817,1654,2015,2001
1407,4400,2020,2016
2413,3825,2009,2006
3307,166,2013,2011
922,2708,2012,2003
1176,1702,2022,2009
1300,3452,2019,2018
2329,3845,2022,2021
1546,3464,2012,2007
4119,4350,2021,2002
1181,4420,2013,2012
1604,1536,2013,2012
998,4697,2016,2006
979,1613,2016,2004
732,4243,2021,2019
2310,1442,2023,2007
1064,2442,2009,2000
4061,1336,2012,2001
3224,3578,2007,2005
144,1635,2012,2008
3972,2348,2014,2002
1016,2530,2022,2012
4209,674,2011,2003
406,1334,2021,2005
4170,3288,2023,2012
2185,234,2014,2000
1723,743,2012,2001
1551,1015,2019,2004
360,2481,2017,2005
3198,2172,2023,2001
374,2442,2016,2000
1434,3499,2012,2009
1199,508,2008,2000
1506,2104,2019,2011
4560,4350,2015,2002
2590,4346,2021,2006
406,3218,2021,2000
3529,4160,2023,2012
2097,128,2017,2002
4490,3344,2015,2003
1098,3181,2014,2005
4095,721,2021,2004
4324,2599,2023,2000
1302,2244,2021,2003
4287,3066,2018,2005
2148,1322,2019,2019
1826,3722,2019,2013
845,4629,2021,2016
1322,4265,2019,2019
4491,1657,2022,2005
3742,2474,2005,2004
2490,2390,2015,2011
317,1697,2015,2004
4738,4637,2015,2014
1734,3380,2021,2011
1150,1015,2012,2004
498,4563,2018,2009
1241,837,2023,2015
3966,2265,2015,2012
3281,419,2013,2011
4756,1107,2023,2000
538,2533,2017,2013
2311,2205,2018,2013
2006,2660,2013,2011
1143,4810,2005,2001
4670,4626,2015,2005
4679,4233,2012,2008
3518,652,2011,2007
1970,4734,2011,2000
2604,6,2004,2004
3923,1265,2022,2002
2807,4015,2002,2001
4986,943,2021,2004
4265,4236,2019,2019
1839,833,2021,2001
420,2010,2011,2004
2225,2957,2022,2008
550,3595,2016,2002
1727,4296,2018,2013
2249,2328,2018,2000
807,1103,2017,2005
81,4238,2022,2018
87,4699,2014,2000
4283,1427,2020,2014
3191,1582,2023,2003
4376,229,2021,2005
4423,4627,2019,2014
2481,1714,2005,2001
4576,1129,2018,2011
2556,4854,2020,2001
3635,3790,2021,2001
4306,3365,2008,2007
244,4160,2019,2012
1988,1069,2018,2011
3880,201,2016,2004
1698,3396,2010,2007
2036,1435,2014,2010
4360,4012,2008,2004
4936,631,2002,2000
703,950,2017,2004
824,4950,2016,2016
4212,1004,2009,2004
326,3539,2012,2008
2774,920,2019,2011
426,1505,2019,2017
1173,4639,2008,2003
4409,1457,2014,2001
3660,2536,2007,2007
4236,4265,2019,2019
4721,1739,2021,2003
1971,1888,2019,2006
3105,2279,2004,2003
1213,3882,2023,2016
3810,3166,2015,2003
1297,4274,2010,2001
614,829,2016,2004
2603,4941,2012,2007
3012,1043,2017,2008
4158,1845,2015,2010
2274,0,2023,2003
952,2112,2020,2009
4933,3124,2014,2007
1806,3999,2011,2002
4428,3634,2016,2012
4616,4717,2020,2020
470,1435,2014,2010
4360,393,2008,2007
1666,1164,2019,2019
2027,3217,2004,2002
281,2644,2023,2007
4057,1117,2015,2012
730,4863,2023,2015
3865,1607,2003,2001
3523,2317,2012,2003
1792,163,2015,2012
2894,2349,2016,2009
1899,2393,2016,2005
2761,1574,2006,2000
2387,179,2017,2005
3723,3088,2017,2016
2291,268,2012,2004
1473,4992,2020,2001
3874,3334,2017,2004
2113,2977,2022,2021
2207,4191,2002,2001
4013,3235,2005,2002
1170,2169,2018,2005
3303,1876,2008,2007
2744,2214,2023,2004
2005,4594,2011,2001
4748,331,2015,2015
650,3169,2017,2004
4851,1541,2009,2002
995,4010,2019,2013
2063,673,2016,2004
162,2303,2009,2007
4008,3343,2020,2008
1564,3133,2016,2002
767,4062,2008,2006
3784,334,2007,2000
3626,4905,2021,2008
1386,1146,2020,2014
3242,1991,2020,2011
2432,1347,2023,2013
1555,3179,2015,2005
2515,1791,2004,2004
2110,3171,2015,2000
2514,1067,2021,2007
1627,3794,2016,2001
749,42,2022,2020
4674,3412,2009,2005
3191,2594,2023,2009
730,2456,2023,2008
2834,3474,2018,2017
4235,1165,2023,2007
3607,4750,2020,2002
4865,581,2020,2006
4118,2781,2023,2012
2813,4148,2007,2012
17,133,2021,2013
1920,3980,2003,2001
728,3788,2004,2003
1547,237,2017,2015
210,1769,2004,2001
1161,3794,2003,2001
1634,664,2014,2011
2052,1608,2011,2008
1385,4692,2021,2009
4742,3318,2020,2008
4095,748,2021,2015
2617,1375,2020,2008
3889,3918,2017,2000
1764,606,2022,2022
3456,1503,2020,2017
422,2199,2006,2002
2682,3189,2010,2008
2634,1746,2016,2000
3705,2767,2011,2010
3958,3595,2006,2002
3351,985,2012,2010
1685,2515,2004,2004
2673,450,2002,2001
819,2495,2016,2014
1667,2162,2012,2008
1909,2384,2011,2007
1079,1693,2014,2009
1118,2679,2014,2007
793,2025,2022,2001
3023,2784,2008,2004
3530,3676,2005,2004
4099,2536,2006,2007
3583,751,2018,2016
331,3505,2015,2015
2734,2607,2013,2004
2885,4443,2011,2010
3260,2523,2001,2001
3994,2724,2021,2001
2447,1627,2019,2016
2627,2394,2005,2001
4425,3433,2020,2016
1350,447,2017,2000
1197,3960,2019,2012
2859,300,2012,2002
4351,4578,2018,2002
4867,1776,2023,2014
4910,997,2020,2019
2698,728,2016,2004
4071,3224,2023,2007
4814,637,2017,2003
1145,3827,2022,2007
867,2921,2011,2009
1242,530,2018,2007
341,852,2016,2002
3713,3993,2023,2021
154,3134,2014,2012
2331,2909,2004,2015
1501,4265,2019,2019
1059,1731,2004,2001
617,4389,2013,2010
3021,1161,2020,2003
2077,133,2019,2013
3021,2358,2020,2018
838,1584,2010,2004
2124,613,2014,2011
1211,522,2018,2011
4792,1379,2015,2004
2198,2057,2010,2004
4116,4701,2019,2004
3038,3627,2006,2003
1509,4151,2017,2007
2338,484,2010,2009
2614,2387,2020,2017
365,3786,2013,2008
3910,2809,2005,2001
3550,639,2007,2005
1217,1200,2020,2002
1421,4934,2021,2019
266,3505,2015,2015
2160,2697,2020,2015
1082,2034,2013,2012
2664,3900,2007,2001
4190,3065,2015,2007
3246,4820,2013,2009
2825,3080,2011,2007
1829,25,2013,2000
2092,924,2020,2003
2239,3395,2014,2005
4592,2872,2008,2007
2316,202,2018,2016
3100,2019,2002,2002
4686,3412,2022,2005
1682,4777,2023,2008
1251,2480,2018,2009
3333,186,2020,2011
3556,2463,2023,2019
335,1780,2004,2001
1074,2403,2022,2019
4606,1694,2021,2003
4755,2480,2011,2009
3577,867,2016,2011
3741,65,2018,2001
2826,3100,2002,2002
1897,4418,2022,2008
340,2935,2016,2009
2567,4185,2007,2001
2920,4086,2019,2007
877,1976,2023,2008
4803,306,2015,2000
4334,3585,2019,2011
1149,1177,2011,2000
1138,3620,2019,2012
2036,4285,2014,2011
3953,4096,2017,2008
1831,1793,2016,2004
1331,3123,2019,2013
2252,4795,2015,2008
3672,3573,2020,2010
164,72,2020,2011
2571,2896,2019,2000
4327,98,2003,2000
2870,4580,2022,2001
1218,1879,2023,2001
3299,303,2020,2003
929,212,2017,2000
1832,1387,2011,2005
1350,2070,2017,2011
3145,3802,2015,2002
2571,1020,2019,2012
1529,3508,2013,2013
1146,4412,2014,2000
95,1285,2006,2004
1217,2684,2020,2014
3621,2957,2014,2008
2040,1021,2021,2007
1807,2154,2017,2008
2259,2061,2015,2004
4571,4587,2019,2009
1718,1565,2008,2002
1856,2518,2012,2002
1896,402,2009,2001
1501,4236,2019,2019
599,2381,2020,2004
649,3550,2012,2007
880,2676,2016,2004
2754,437,2007,2007
3751,4593,2021,2003
3966,4957,2015,2008
4053,2840,2006,2003
2751,2619,2008,2001
176,1442,2008,2007
4002,1896,2021,2009
4517,3922,2018,2014
3063,1931,2023,2022
1429,1203,2018,2005
3287,4154,2019,2010
4517,1262,2018,2007
4566,1905,2010,2005
2335,1716,2014,2013
1133,2743,2018,2016
809,2394,2018,2001
4265,1322,2019,2019
4459,107,2023,2002
53,4209,2014,2011
2539,534,2022,2008
4763,2818,2022,2012
2911,140,2014,2008
153,4077,2012,2002
44,58,2006,2002
3856,1102,2005,2003
1905,173,2005,2000
2112,2787,2009,2002
176,325,2008,2005
3456,178,2020,2006
301,2299,2015,2014
595,2624,2022,2002
3418,3772,2019,2007
3193,4274,2021,2001
498,2249,2018,2018
1509,2075,2017,2008
2003,376,2022,2000
3050,3399,2004,2000
3384,1539,2022,2001
2979,2599,2012,2000
2728,1630,2007,2002
904,2352,2013,2008
4944,3844,2019,2018
2962,1286,2023,2002
858,4948,2004,2001
2267,4108,2010,2007
927,3942,2008,2004
4248,1724,2016,2002
1996,3935,2020,2014
4400,4485,2016,2013
415,4350,2004,2002
2777,1530,2018,2003
4737,598,2020,2012
3034,3803,2023,2013
2524,172,2007,2000
2662,1489,2022,2006
886,2868,2019,2004
1839,384,2021,2002
422,2039,2006,2002
1927,227,2016,2016
1281,546,2022,2004
96,292,2008,2002
52,3194,2019,2002
4004,744,2009,2008
4035,1446,2022,2007
3350,1056,2007,2002
632,2659,2021,2004
3288,1643,2012,2002
938,4398,2016,2004
1367,598,2022,2012
4598,4415,2009,2006
3470,2618,2016,2003
4378,3258,2021,2005
1631,3775,2005,2002
3072,4507,2020,2000
2458,1069,2011,2011
4361,3677,2004,2003
2872,3638,2007,2007
4235,4797,2023,2004
22,1530,2005,2003
2301,479,2023,2006
2876,3342,2017,2008
2362,212,2006,2000
67,1907,2021,2006
861,2295,2021,2020
1775,1103,2006,2005
3271,75,2019,2003
3104,2682,2018,2010
584,2951,2018,2017
406,4046,2021,2001
4928,883,2017,2007
1975,837,2018,2015
4848,501,2009,2001
3744,514,2004,2002
3901,2448,2011,2001
1475,1392,2022,2020
1581,207,2023,2001
2587,709,2013,2013
748,1875,2015,2009
1560,2627,2006,2005
4308,4710,2018,2003
1100,95,2019,2006
4014,2052,2023,2011
2675,3053,2016,2015
3051,1880,2001,2000
4559,2397,2002,2001
3620,448,2012,2000
2988,914,2017,2004
4396,3739,2014,2000
374,4953,2016,2014
3607,4152,2020,2011
4839,1320,2023,2000
811,2746,2019,2002
4192,3231,2001,2000
3487,4350,2011,2002
4887,3228,2021,2005
2063,776,2016,2007
2418,179,2015,2005
1997,3806,2014,2001
2086,4964,2016,2002
2147,1325,2007,2009
4628,2584,2005,2004
4125,3464,2017,2007
3150,1793,2013,2004
1217,2996,2020,2014
247,535,2008,2006
541,4838,2023,2014
2620,2222,2019,2014
4158,4421,2015,2005
4897,4692,2018,2009
1650,1068,2014,2006
3473,1656,2017,2014
426,2866,2019,2002
841,4950,2016,2016
4264,2559,2019,2018
4853,2119,2017,2007
4813,2545,2011,2009
2037,2381,2010,2004
2356,384,2023,2002
3798,4677,2014,2014
2532,1537,2012,2009
651,1440,2019,2008
4435,1081,2016,2001
3242,157,2020,2012
2205,696,2013,2005
3906,4507,2018,2000
849,4766,2007,2004
3670,437,2007,2007
4371,3113,2021,2008
122,2210,2023,2015
4268,1389,2008,2001
635,4412,2006,2000
4235,4374,2023,2015
3752,657,2021,2012
2688,4168,2018,2002
3745,1521,2012,2010
2557,2651,2019,2007
430,820,2007,2004
4212,4315,2009,2002
361,4908,2009,2002
2822,4865,2021,2020
189,737,2021,2010
3001,2857,2023,2013
2392,267,2021,2011
3501,681,2017,2016
1725,4,2015,2007
3856,10,2005,2005
1755,4859,2002,2001
203,4685,2023,2000
4116,2844,2019,2009
4586,3492,2014,2001
4601,869,2021,2001
1248,1607,2017,2001
4579,1530,2014,2003
3702,2479,2018,2016
607,2800,2010,2000
1996,353,2020,2002
29,1310,2016,2006
642,4102,2021,2012
2487,3037,2013,2008
4897,428,2018,2002
3523,1189,2012,2007
1898,514,2011,2002
2138,1673,2011,2002
695,536,2007,2003
4291,2111,2022,2017
1458,207,2011,2001
3425,2033,2010,2003
3658,4412,2014,2000
4081,4216,2012,2010
1467,3774,2014,2006
3602,3809,2009,2005
3898,2433,2019,2019
4706,519,2003,2003
3503,3028,2021,2009
2964,652,2020,2007
3481,2829,2018,2001
3011,2451,2020,2000
386,2481,2023,2005
2674,3141,2023,2000
4056,1685,2015,2004
3947,2832,2015,2010
3658,93,2014,2012
1949,4823,2017,2009
1129,4708,2011,2005
4538,1834,2017,2003
1748,3906,2023,2018
1966,767,2023,2008
1488,4712,2015,2008
2415,2659,2015,2004
1972,1804,2023,2023
3153,606,2022,2022
908,2272,2017,2012
708,4544,2016,2001
3940,1584,2018,2004
2883,4156,2023,2000
3077,657,2021,2012
3472,1724,2019,2002
4275,4754,2023,2003
3067,3133,2009,2002
4809,2875,2020,2001
3172,2639,2003,2001
3765,2375,2023,2008
4748,3505,2015,2015
3828,2194,2022,2016
3564,3716,2023,2010
1100,606,2019,2022
4120,3605,2014,2005
3528,1192,2022,2014
1451,4047,2017,2004
1217,447,2020,2000
4511,3220,2021,2015
4565,4366,2021,2015
524,2155,2001,2000
4631,4929,2017,2001
2515,2383,2004,2004
3992,1972,2023,2023
2485,3629,2023,2004
550,2223,2016,2010
4986,4286,2021,2018
2812,1007,2020,2012
812,717,2005,2002
399,2374,2022,2005
1804,343,2023,2013
1255,807,2021,2017
749,688,2022,2004
3941,4051,2011,2000
2877,4473,2018,2009
791,891,2008,2008
732,3582,2021,2015
859,4190,2017,2015
2862,660,2022,2000
782,4140,2021,2004
1810,522,2015,2011
3589,1901,2016,2010
3993,3550,2021,2007
385,266,2015,2015
72,2484,2011,2002
4614,4797,2006,2004
4222,4841,2022,2010
1334,1182,2005,2003
420,3437,2011,2006
3991,2384,2020,2007
3996,128,2003,2002
2284,3692,2021,2004
2774,1333,2019,2004
4808,4750,2007,2002
2153,4617,2005,2003
2052,3652,2011,2003
3550,3654,2007,2000
4093,2459,2022,2008
3017,365,2023,2013
690,302,2022,2008
3423,314,2016,2002
52,3359,2019,2014
2986,393,2010,2007
403,906,2022,2014
1989,2404,2018,2007
891,3052,2008,2008
1471,3618,2018,2008
4427,3123,2016,2013
2593,2455,2020,2001
4234,798,2021,2001
2108,4950,2012,2016
4460,1201,2020,2019
1784,925,2021,2009
319,4774,2018,2000
807,3846,2017,2016
622,4542,2017,2009
2329,1073,2022,2000
730,168,2023,2019
361,4613,2009,2003
2793,3992,2014,2023
153,1706,2012,2006
4959,3524,2015,2014
162,3124,2009,2007
2804,2638,2000,2000
4424,2173,2019,2017
4575,4488,2011,2002
4783,337,2021,2018
4035,4485,2022,2013
1294,3615,2013,2005
1433,935,2016,2014
4942,330,2022,2001
1590,3921,2013,2009
4939,4979,2021,2020
1041,3972,2014,2014
2862,2876,2022,2017
4932,2074,2021,2001
3083,4925,2021,2019
362,3295,2021,2019
2954,872,2023,2012
2642,95,2009,2006
1552,3999,2016,2002
1360,653,2021,2008
1625,4652,2017,2016
1455,14,2018,2007
1160,2455,2015,2001
2621,3970,2015,2010
2479,717,2016,2002
732,1697,2021,2004
2574,798,2005,2001
2514,4113,2021,2000
987,1857,2018,2000
1975,4362,2018,2012
3261,3921,2023,2009
3320,3106,2021,2018
2332,25,2021,2000
257,965,2009,2002
1970,415,2011,2004
4533,1867,2018,2011
2417,1671,2016,2012
174,2335,2019,2014
984,4622,2014,2008
147,407,2003,2003
4057,1970,2015,2011
227,824,2016,2016
3069,1526,2018,2006
4157,3177,2016,2008
2596,2816,2023,2008
1213,229,2023,2005
4659,3999,2013,2002
3638,3625,2007,2015
4961,3856,2005,2005
2417,2676,2016,2004
3210,1594,2015,2001
3175,1958,2004,2002
4863,2755,2015,2012
1942,3379,2022,2021
4469,1752,2018,2014
2288,4214,2012,2004
4349,2980,2019,2005
4282,1338,2018,2011
554,3955,2017,2002
3498,1718,2012,2008
4096,329,2008,2007
2908,139,2019,2006
2983,1721,2012,2001
3458,4410,2011,2006
81,604,2022,2002
3225,797,2023,2013
3312,1993,2013,2012
2188,353,2006,2002
739,2681,2021,2003
1211,2140,2018,2013
2225,1124,2022,2014
4835,2096,2021,2001
2157,4436,2015,2002
1634,3281,2014,2013
1164,4231,2019,2019
2971,813,2022,2000
1434,3806,2012,2001
1127,2726,2014,2009
4402,2740,2018,2011
3645,3358,2020,2013
4005,1714,2020,2001
2749,3707,2016,2005
4176,3498,2022,2012
4375,1036,2023,2004
1273,1763,2022,2014
4811,553,2004,2003
2324,2454,2016,2012
4681,2759,2013,2007
2656,2201,2023,2013
3407,4448,2012,2000
1818,2178,2017,2012
3290,3492,2013,2001
4760,3893,2019,2004
1256,3095,2016,2009
3491,3664,2006,2002
2147,2813,2007,2007
1290,3578,2007,2005
4540,1697,2008,2004
1566,2855,2012,2009
1736,221,2019,2010
413,3586,2021,2005
4703,1852,2017,2013
739,1130,2021,2012
3538,196,2022,2011
3000,4229,2019,2012
1847,1332,2016,2004
2723,4521,2015,2014
645,4522,2018,2006
2446,3194,2005,2002
1741,1520,2011,2004
3888,3686,2023,2011
1318,1507,2017,2006
345,3980,2005,2001
3841,330,2020,2001
4881,3838,2010,2008
3508,2587,2013,2013
3564,1488,2023,2015
4653,4216,2020,2010
4208,2894,2021,2016
3398,3486,2009,2000
4833,1742,2022,2021
2158,2026,2012,2002
2326,646,2011,2006
2603,3980,2012,2001
538,834,2017,2012
1496,1585,2014,2004
2845,2333,2023,2015
3765,294,2023,2002
3691,2527,2006,2003
3529,1143,2023,2005
1785,2458,2011,2011
2592,3094,2014,2000
1986,3027,2006,2003
4093,743,2022,2001
2765,1390,2021,2011
3474,4056,2017,2015
320,2029,2021,2000
4725,4717,2023,2020
4262,4885,2012,2010
2753,3312,2017,2013
393,4328,2007,2002
4481,762,2018,2009
195,2576,2019,2017
1988,4685,2018,2000
1785,1069,2011,2011
687,2571,2021,2019
92,1342,2014,2011
1115,2457,2021,2020
1977,2489,2003,2002
1784,1266,2021,2009
1030,1051,2014,2007
2356,4072,2023,2007
4961,10,2005,2005
878,1774,2010,2008
2256,2716,2014,2003
4532,3179,2022,2005
4785,2594,2021,2009
741,3250,2012,2006
616,1153,2006,2000
3655,1680,2023,2000
4911,820,2013,2004
2037,111,2010,2006
2353,2143,2016,2000
737,774,2010,2000
3622,4968,2019,2006
2253,4342,2020,2004
4926,2217,2016,2015
3401,864,2016,2000
4518,2203,2021,2009
6,2604,2004,2004
4773,820,2015,2004
4158,51,2015,2001
3927,4735,2012,2005
2958,3325,2021,2016
1753,2354,2011,2010
111,2888,2006,2003
2713,3203,2017,2001
4696,2826,2002,2002
2777,4569,2018,2014
3715,3107,2014,2010
1192,2272,2014,2012
4862,3228,2007,2005
3638,2147,2007,2007
954,1055,2020,2013
4729,1575,2022,2020
2709,1450,2013,2002
20,1261,2023,2000
3190,4784,2020,2008
2009,3880,2022,2016
3822,4257,2023,2017
303,1654,2003,2001
3491,3826,2006,2002
1779,2800,2019,2000
4742,4870,2020,2012
318,1019,2011,2001
4082,2390,2014,2011
134,4221,2002,2001
714,4616,2020,2020
140,4844,2008,2000
2910,1829,2014,2013
2869,4500,2015,2011
4910,4163,2020,2011
133,1017,2013,2009
3966,4345,2015,2006
2482,2547,2017,2010
1128,946,2003,2001
89,2442,2023,2000
2826,1216,2002,2002
3658,3029,2014,2006
734,3238,2017,2005
3436,2916,2018,2006
3025,4311,2017,2013
1750,4187,2017,2010
4627,3798,2014,2014
4082,3042,2014,2001
1123,3431,2023,2016
2778,3834,2022,2020
3220,3773,2015,2006
2635,2022,2023,2006
442,1235,2020,2016
1524,4248,2022,2016
1818,4183,2017,2011
2715,3448,2020,2012
276,2231,2015,2012
461,786,2022,2000
1189,1980,2007,2003
1080,124,2022,2002
4442,4494,2018,2017
1141,1673,2007,2002
56,2761,2007,2006
994,3739,2018,2000
3429,4988,2023,2007
1069,1909,2011,2011
3137,1229,2010,2008
169,2207,2010,2002
3762,4664,2008,2007
1109,3443,2021,2013
4971,2624,2016,2002
1065,1792,2017,2015
3875,306,2023,2000
1784,3519,2021,2002
1985,1686,2005,2000
1944,4154,2022,2010
1794,3836,2019,2000
1373,2807,2009,2002
3737,4,2016,2007
1618,694,2016,2015
3706,2612,2019,2016
366,958,2023,2015
1100,2461,2019,2010
4977,2334,2009,2004
3898,1666,2019,2019
651,3904,2019,2017
3335,2802,2015,2004
1590,136,2013,2004
1352,3863,2016,2014
446,336,2020,2015
3611,3004,2009,2006
4138,2347,2020,2017
3952,1464,2015,2009
4943,4417,2003,2001
957,2523,2022,2001
1753,3374,2011,2003
1804,3992,2023,2023
3583,3338,2018,2018
1707,4392,2017,2016
738,2004,2020,2014
114,2166,2008,2005
2148,4265,2019,2019
2354,4380,2010,2007
45,4802,2017,2014
1049,3962,2007,2004
2738,2493,2019,2013
2766,350,2021,2016
999,3229,2011,2008
873,3238,2008,2005
3009,4253,2013,2012
3488,4285,2018,2011
2405,4684,2021,2005
3376,416,2011,2000
3870,1136,2011,2010
4370,4321,2014,2007
4295,1219,2020,2000
1363,4663,2013,2001
4980,3116,2021,2020
4078,253,2008,2000
3568,3325,2019,2016
3059,193,2018,2016
3946,522,2021,2011
3549,3797,2022,2003
3553,1217,2021,2020
2899,1758,2016,2006
1972,4459,2023,2023
2474,1161,2004,2003
548,712,2023,2019
1602,1684,2018,2015
519,147,2003,2003
4062,1797,2006,2004
585,3458,2014,2011
1255,1765,2021,2010
4901,4398,2013,2004
4633,4057,2017,2015
3585,1148,2011,2010
4590,4566,2015,2010
2706,4827,2016,2001
2568,4717,2020,2020
2032,4533,2023,2018
2040,46,2021,2003
3220,2374,2015,2005
426,2726,2019,2009
4932,4522,2021,2006
594,2930,2020,2016
2675,2334,2016,2004
4889,4293,2023,2007
2387,3085,2017,2013
3610,376,2004,2000
4702,1638,2008,2004
1604,1712,2013,2011
4278,1643,2003,2002
3721,802,2020,2005
276,4274,2015,2001
3173,3059,2019,2018
4953,1064,2014,2009
3011,1490,2020,2016
691,3395,2010,2005
3322,4066,2023,2008
3191,1480,2023,2007
465,4915,2018,2015
3522,391,2022,2019
1069,1785,2011,2011
4517,2397,2018,2001
403,1555,2022,2015
2616,2138,2022,2011
3706,3665,2019,2017
2414,3771,2022,2016
3466,3088,2022,2016
1668,4560,2016,2015
4076,1582,2007,2003
4866,3654,2006,2000
4007,4923,2014,2003
4892,3086,2021,2008
1213,344,2023,2020
841,824,2016,2016
1978,34,2020,2018
4099,981,2006,2005
2157,2033,2015,2003
4312,2511,2013,2000
1766,3639,2022,2002
76,3811,2013,2001
4807,2576,2022,2017
4160,2693,2012,2007
3052,3143,2008,2007
2383,2515,2004,2004
1472,4415,2007,2006
1551,3298,2019,2005
2670,2599,2012,2000
4180,3649,2017,2011
342,990,2011,2004
206,4961,2005,2005
876,789,2014,2004
763,2528,2018,2014
4932,3837,2021,2016
4623,3698,2012,2011
3564,1309,2023,2009
4532,520,2022,2011
1074,2777,2022,2018
602,672,2013,2010
2355,949,2006,2005
1682,2587,2023,2013
1804,4520,2023,2023
2396,3166,2011,2003
1791,2331,2004,2004
898,1268,2013,2018
1474,43,2016,2008
1580,3641,2016,2001
3079,4637,2023,2014
2893,4793,2022,2002
322,2530,2021,2012
2605,2939,2020,2004
2490,4617,2015,2003
4834,3229,2014,2008
4712,1696,2008,2006
4633,4657,2017,2014
1173,4270,2008,2004
2049,1852,2019,2013
4010,4876,2013,2006
3240,239,2020,2019
3864,4337,2021,2004
4706,147,2003,2003
336,797,2015,2013
4204,169,2019,2010
2754,3670,2007,2007
4593,1270,2003,2001
1885,4098,2012,2011
1395,1128,2012,2003
670,4304,2021,2012
2250,2187,2013,2011
4176,1191,2022,2020
4406,4709,2023,2007
483,3089,2022,2001
1429,900,2018,2006
3152,2727,2018,2014
505,1927,2011,2016
867,4994,2011,2009
2140,2012,2013,2005
836,3365,2010,2007
4330,1017,2016,2009
548,3682,2023,2010
4573,1483,2021,2014
1932,3318,2011,2008
3507,829,2019,2004
1693,4678,2009,2003
1705,1334,2020,2005
2079,3087,2022,2007
4075,1444,2003,2000
1623,1614,2009,2004
2110,872,2015,2012
2557,1666,2019,2019
1213,3520,2023,2010
3182,3296,2018,2013
3703,1414,2015,2007
690,3193,2022,2021
3061,683,2021,2014
725,1356,2023,2001
1060,2216,2018,2014
1794,240,2019,2003
1111,4294,2009,2004
440,215,2022,2020
1909,1069,2011,2011
4377,4713,2020,2004
3162,1246,2020,2007
740,2533,2016,2013
1603,1267,2012,2009
2426,4586,2018,2014
261,521,2015,2012
103,4447,2018,2013
4939,323,2021,2013
1672,3003,2018,2015
2214,1465,2004,2004
3019,927,2018,2008
2670,3267,2012,2007
2353,761,2016,2009
3625,4135,2015,2005
4166,3179,2015,2005
1958,743,2002,2001
2356,2206,2023,2008
726,4126,2011,2004
3972,2216,2014,2014
3773,2588,2006,2001
106,2523,2002,2001
1669,3386,2017,2000
4554,2523,2011,2001
4105,4181,2012,2005
4813,2450,2011,2003
1552,2333,2016,2015
2612,598,2016,2012
664,3770,2011,2007
1633,3056,2023,2001
694,1290,2015,2007
4689,1364,2007,2003
4632,852,2021,2002
491,1765,2018,2010
1344,4033,2016,2000
1033,3717,2022,2018
4690,4655,2018,2014
1790,4699,2020,2000
1984,258,2003,2002
2492,614,2019,2016
580,107,2013,2002
1617,818,2022,2018
2410,1815,2014,2007
4616,2568,2020,2020
1060,2622,2018,2017
1975,361,2018,2009
3589,3437,2016,2006
4714,3171,2014,2000
1407,2230,2020,2010
1132,4747,2018,2014
4659,3224,2013,2007
645,764,2018,2016
41,3525,2006,2004
4273,4681,2021,2013
1080,734,2022,2017
1030,3996,2014,2003
1719,1712,2016,2011
2808,2840,2009,2003
4911,4182,2013,2003
4457,2273,2016,2006
4443,4828,2010,2008
4236,2148,2019,2019
3043,2497,2005,2002
3808,3781,2018,2004
2975,865,2015,2004
3638,2573,2007,2003
4602,3947,2018,2015
1632,1450,2012,2002
3986,936,2017,2007
4518,3908,2021,2018
933,870,2021,2016
3034,968,2023,2004
3856,4504,2005,2011
115,2639,2007,2001
1943,3124,2020,2007
2924,1299,2012,2003
1100,2588,2019,2001
191,4871,2008,2004
3505,385,2015,2015
2837,3992,2023,2023
145,840,2018,2014
1077,1513,2016,2013
784,3175,2017,2004
597,136,2006,2004
2782,212,2021,2000
3233,1817,2022,2013
2131,1339,2017,2002
3309,4709,2020,2007
1176,2560,2022,2006
1927,841,2016,2016
1263,1402,2022,2000
