citing_paper_id,cited_paper_id,citing_publication_year,cited_publication_year
3303,3798,2008,2005
4043,597,2009,2018
4586,3572,2014,2002
4631,4124,2017,2016
232,665,2015,2012
884,1905,2016,2005
1770,4992,2003,2001
1938,863,2013,2005
2722,1623,2020,2009
4816,3446,2021,2012
4005,2597,2020,2006
4425,1306,2020,2015
3426,4885,2021,2010
3529,2098,2016,2016
1074,948,2022,2012
2850,3345,2020,2002
4906,2963,2012,2003
3575,950,2010,2004
2783,2875,2010,2001
978,2718,2021,2007
4158,51,2015,2001
1172,2980,2007,2005
1135,532,2003,2001
2485,2956,2023,2005
3105,2279,2004,2003
1835,3984,2008,2006
679,2010,2014,2004
2575,1001,2022,2000
3707,934,2005,2001
2389,4338,2021,2020
3748,1340,2022,2019
4818,3147,2016,2004
4035,4485,2022,2013
3373,993,2006,2003
2480,2955,2009,2003
1806,3999,2011,2002
1927,3536,2010,2002
2250,4020,2013,2009
449,1297,2014,2010
1266,2347,2019,2019
3459,1082,2015,2013
4018,106,2003,2002
2882,4613,2021,2003
3230,3926,2019,2010
2115,3109,2017,2011
4298,687,2022,2021
2712,637,2022,2003
4662,3411,2015,2012
4132,3402,2021,2002
310,1950,2019,2018
2220,1908,2011,2008
4157,3177,2016,2008
1779,3632,2019,2012
4855,3652,2018,2003
3469,3367,2022,2018
1179,3987,2004,2002
2188,353,2006,2002
3326,2481,2015,2005
1170,2169,2018,2005
1734,599,2021,2020
1988,1069,2018,2007
1232,3757,2021,2009
2519,2728,2007,2007
443,2490,2022,2015
3335,1696,2015,2006
651,1440,2023,2008
3620,448,2012,2000
268,3035,2004,2001
2789,2914,2018,2013
2731,1132,2022,2018
1472,4415,2007,2006
4526,4296,2019,2013
800,3580,2018,2007
443,2496,2022,2020
4066,4462,2008,2004
1602,74,2018,2009
850,1967,2004,2004
892,3415,2022,2016
1132,4036,2018,2015
4533,3022,2018,2011
1985,2669,2005,2000
1565,2343,2002,2001
1455,3262,2018,2013
62,1817,2017,2013
436,3107,2018,2010
3191,1535,2023,2015
2964,652,2020,2007
1367,3012,2022,2017
4017,4370,2016,2014
1972,4346,2023,2006
730,2456,2023,2008
1098,786,2014,2000
2234,4614,2010,2023
2783,1162,2010,2004
3533,3032,2010,2000
3005,174,2020,2019
2614,1980,2020,2003
4424,1850,2019,2017
4886,4838,2022,2014
3538,2373,2022,2000
3954,253,2013,2000
4355,4326,2011,2009
4886,3399,2022,2022
3285,480,2018,2003
52,3378,2019,2002
935,1610,2014,2002
3426,1402,2021,2000
687,4099,2021,2006
3540,1261,2020,2000
1589,2347,2019,2019
349,2890,2023,2015
2618,3776,2003,2000
3269,803,2018,2001
3469,2266,2022,2003
4132,2670,2021,2012
2248,2696,2018,2014
1742,3758,2021,2020
4091,3902,2019,2003
1259,3400,2018,2012
4090,1140,2023,2009
1453,4484,2011,2006
4391,134,2021,2002
3628,381,2015,2015
982,2038,2018,2009
4733,3515,2017,2001
3291,1137,2008,2004
933,870,2021,2016
1416,3999,2021,2002
514,4046,2002,2001
3039,4425,2021,2020
2294,4722,2021,2006
1096,2085,2019,2000
1719,2628,2016,2009
4351,4578,2018,2002
2634,1746,2016,2000
373,4858,2001,2000
4416,965,2016,2002
3756,2711,2009,2008
2995,2257,2005,2002
3869,3082,2017,2014
505,210,2011,2004
426,3520,2019,2010
293,1925,2015,2009
3151,2910,2021,2014
3821,303,2012,2003
2556,2646,2020,2010
3641,111,2019,2019
47,3235,2013,2002
3069,925,2018,2009
3009,4253,2013,2012
2861,2686,2016,2006
1055,3494,2013,2009
2356,2206,2023,2008
4489,3185,2017,2001
1864,2593,2023,2020
2823,3338,2009,2002
3926,1890,2010,2007
1671,3487,2012,2011
3645,3358,2020,2013
4962,3060,2019,2006
1429,4521,2018,2014
989,1903,2011,2002
271,94,2008,2000
4527,3696,2021,2008
3470,1284,2016,2014
739,4866,2021,2006
164,3249,2015,2015
3210,3218,2015,2000
2963,23,2003,2001
518,4415,2009,2006
3142,4123,2022,2003
4906,4270,2012,2004
3336,1595,2019,2006
2881,4409,2018,2014
1138,3620,2019,2012
328,1919,2021,2015
1814,3572,2020,2002
1531,1454,2002,2002
4081,4216,2012,2010
4865,275,2020,2015
2435,4698,2020,2016
72,2484,2011,2002
1796,4216,2018,2010
4632,3944,2021,2016
3758,4228,2020,2011
1831,1793,2016,2004
42,2945,2020,2004
1199,2096,2008,2001
4206,401,2017,2001
1454,1531,2002,2002
3164,1261,2012,2000
3922,895,2014,2001
347,345,2008,2005
3854,4061,2019,2012
266,2597,2015,2006
862,2381,2020,2004
878,1774,2010,2008
1480,197,2007,2006
2284,1207,2021,2001
4532,520,2022,2011
570,4900,2015,2006
2636,3775,2008,2002
634,4152,2016,2011
2252,4795,2015,2008
2009,3880,2022,2016
3517,3304,2008,2000
4959,3239,2015,2014
842,4701,2022,2004
2072,2246,2017,2012
72,4200,2011,2000
3719,1261,2016,2000
4306,3365,2008,2007
317,3425,2015,2010
4604,1552,2020,2016
2948,359,2003,2002
2571,1020,2019,2012
3530,1871,2013,2013
3861,3945,2020,2004
434,463,2017,2011
97,3866,2023,2012
757,4013,2022,2005
3518,652,2011,2007
497,2956,2015,2005
1656,2168,2014,2003
618,4630,2012,2009
4914,2600,2018,2012
1890,1102,2007,2003
1136,2681,2010,2003
4169,2227,2015,2013
1424,3085,2023,2013
2828,680,2013,2008
182,3554,2004,2003
1231,3149,2019,2005
53,2004,2014,2009
2845,2333,2023,2015
4144,4082,2017,2014
2751,2619,2008,2001
1865,806,2008,2001
442,2839,2020,2004
12,2890,2020,2015
2965,1891,2023,2007
2812,911,2020,2018
224,2125,2005,2001
548,4593,2023,2003
204,3314,2016,2003
2925,631,2010,2000
2057,756,2003,2003
985,3696,2010,2008
1055,140,2013,2008
4037,4679,2014,2012
4336,3179,2012,2005
4489,4639,2017,2003
4884,1474,2020,2016
2782,3758,2021,2020
2320,4702,2022,2008
1251,4528,2018,2006
690,302,2022,2008
4567,1700,2022,2018
2112,2787,2009,2002
538,834,2017,2014
1439,2367,2020,2004
1640,4873,2010,2002
828,3977,2023,2022
1396,103,2018,2018
3400,1376,2012,2005
1070,1939,2013,2003
671,755,2020,2002
1043,2567,2008,2007
3700,1678,2016,2012
223,1124,2016,2014
1540,30,2022,2009
42,3712,2020,2000
3646,248,2013,2000
191,2325,2008,2002
599,2632,2020,2022
4003,4469,2021,2018
1693,4242,2009,2002
2473,4771,2021,2009
1256,3685,2016,2014
4846,1434,2018,2012
3734,1362,2019,2010
2902,4967,2021,2011
2662,1489,2022,2006
2880,848,2013,2003
2911,3448,2014,2012
2733,969,2007,2003
2158,2098,2016,2016
3262,359,2013,2002
1473,1547,2020,2017
3556,2463,2023,2019
398,2004,2018,2009
2666,3929,2007,2000
1753,2125,2011,2001
4885,1902,2010,2002
1460,4167,2004,2003
938,4398,2016,2004
3644,4267,2016,2010
4598,4415,2009,2006
3084,3498,2019,2012
4614,69,2023,2003
4674,4682,2009,2002
4441,1079,2016,2014
208,392,2021,2000
1523,1991,2022,2011
2270,1133,2007,2007
4070,3235,2022,2002
1650,1068,2014,2006
4565,3459,2021,2015
521,1085,2012,2007
4506,2659,2005,2004
1525,3135,2011,2002
605,1756,2022,2019
2908,2553,2019,2018
4895,2490,2018,2015
4295,573,2020,2018
1850,752,2017,2004
2786,4364,2023,2017
2390,1064,2011,2009
1309,3992,2009,2007
2773,1434,2014,2012
414,2952,2010,2002
1434,646,2012,2006
2585,2540,2021,2018
2335,1716,2014,2013
4232,1565,2003,2002
2808,1871,2013,2013
4058,2361,2010,2009
4235,1165,2023,2007
4265,185,2022,2009
2018,2275,2023,2016
217,240,2005,2003
2495,235,2014,2008
2744,2214,2023,2011
164,1387,2015,2005
2790,2618,2022,2003
767,4062,2014,2006
4392,1494,2016,2006
4573,4251,2021,2016
1509,55,2017,2011
1300,2981,2019,2011
3874,1762,2017,2014
921,2904,2016,2000
3749,1059,2015,2004
4158,1799,2015,2000
2005,4594,2011,2001
1801,1117,2014,2012
1937,4853,2022,2017
1922,3074,2021,2003
4867,4689,2023,2007
4094,761,2014,2009
1089,2848,2005,2004
1870,3045,2015,2005
682,2082,2013,2004
1105,2458,2004,2001
1211,4435,2004,2004
1316,3187,2018,2011
359,1399,2002,2001
3412,1534,2005,2000
35,4347,2011,2005
3404,1325,2013,2009
1548,515,2002,2000
1898,514,2011,2002
1935,4156,2018,2000
3124,4685,2007,2000
1997,3806,2014,2001
756,4528,2003,2006
937,124,2007,2002
957,337,2022,2018
76,66,2013,2005
4597,44,2018,2006
440,740,2022,2016
3752,2623,2021,2007
4856,1112,2012,2004
4960,788,2012,2011
1849,1522,2020,2007
3418,3772,2019,2007
1273,865,2022,2004
3695,2863,2019,2006
3027,401,2003,2001
726,2750,2017,2011
2058,2921,2014,2009
426,2866,2019,2002
2158,2160,2016,2016
4848,501,2009,2001
3194,4734,2002,2000
1212,4274,2021,2001
3209,417,2022,2007
3705,2767,2011,2010
3334,1425,2004,2000
60,4734,2016,2000
4680,1606,2023,2010
350,2813,2016,2013
3017,1977,2023,2003
3567,1205,2014,2006
4400,4485,2016,2013
3249,381,2015,2015
4659,3999,2013,2002
4979,2370,2020,2002
2673,450,2002,2001
2293,1460,2021,2004
1824,28,2023,2011
3101,860,2022,2009
360,516,2017,2000
3695,3313,2019,2008
3350,1056,2007,2002
2140,2012,2013,2005
1478,4468,2015,2002
2728,1891,2007,2007
4432,294,2012,2002
2713,2807,2017,2002
238,1438,2002,2001
657,2691,2012,2004
807,2119,2022,2007
3391,1851,2021,2017
3884,3149,2021,2005
3489,804,2014,2005
2238,1257,2020,2017
2320,3073,2022,2019
3879,1952,2011,2004
1318,4784,2017,2008
4053,3800,2006,2002
2229,4030,2011,2010
4631,3879,2017,2011
902,488,2014,2001
2613,3692,2010,2004
2782,3700,2021,2016
1281,546,2022,2004
1794,3836,2019,2000
1015,1211,2004,2004
2732,1995,2008,2007
2601,464,2020,2015
4496,435,2015,2009
1970,4674,2011,2009
640,3491,2018,2006
2704,1108,2017,2003
1871,3530,2013,2013
4442,3340,2018,2000
1935,508,2018,2000
608,4466,2017,2012
1975,4362,2018,2012
740,4101,2016,2009
4569,2995,2014,2005
1397,1797,2020,2004
1227,2219,2016,2014
1542,2633,2009,2008
1315,2100,2015,2014
2241,3641,2019,2019
657,1196,2012,2009
4536,4418,2019,2008
4749,2670,2018,2012
1784,3519,2021,2002
4205,881,2023,2003
4690,2821,2018,2003
262,3222,2019,2001
4919,4508,2014,2014
3822,3692,2023,2004
4057,1693,2015,2009
4035,951,2022,2000
3200,521,2020,2012
3655,1757,2023,2011
153,3394,2012,2011
4531,4572,2013,2008
1727,4135,2018,2005
2569,392,2004,2000
287,2923,2007,2002
3145,4600,2015,2014
1097,2166,2014,2005
1975,849,2018,2007
4616,269,2008,2004
3977,62,2022,2017
3986,936,2017,2007
3429,4386,2023,2001
4917,3566,2007,2000
127,1366,2021,2001
399,2374,2022,2005
3145,169,2015,2010
2958,2061,2021,2004
1839,2636,2021,2008
3197,3414,2020,2013
1692,1695,2020,2005
2631,3836,2012,2000
1890,1891,2007,2007
440,705,2022,2008
3468,4165,2014,2008
4987,2592,2015,2014
2969,2098,2016,2016
3266,3407,2020,2012
3908,1904,2018,2008
2889,4529,2018,2014
1603,2679,2012,2007
3457,303,2012,2003
3745,1521,2012,2010
2521,1565,2012,2002
602,3164,2013,2012
2723,4521,2015,2014
973,1054,2019,2004
3523,3878,2012,2008
1302,537,2021,2020
4363,4719,2022,2012
818,4123,2003,2003
629,4209,2015,2011
1461,1173,2011,2008
749,688,2022,2002
3469,3295,2022,2019
1845,1507,2010,2006
4094,3733,2014,2007
2487,3988,2013,2005
2342,3460,2012,2000
4424,2173,2019,2017
1949,4823,2017,2009
1198,2638,2020,2000
2387,882,2017,2000
4327,98,2003,2000
1552,2333,2016,2015
2539,534,2022,2008
851,2220,2023,2011
123,2525,2023,2023
2632,3399,2022,2022
3507,829,2019,2004
4435,1859,2004,2008
3599,4293,2013,2007
1222,2456,2021,2008
1894,59,2014,2013
3129,1066,2011,2007
3410,3344,2016,2003
3921,1754,2009,2003
1308,353,2006,2002
381,3249,2015,2015
1312,3595,2022,2002
3229,3060,2008,2006
3749,1641,2015,2008
718,4701,2005,2004
3375,4636,2021,2020
3684,4683,2012,2009
3912,2460,2023,2000
1220,2401,2016,2001
1473,4992,2020,2001
1635,1923,2008,2002
4291,107,2022,2002
850,4701,2004,2004
123,4614,2023,2023
92,1648,2014,2009
2501,2621,2017,2015
765,2858,2020,2003
226,4578,2004,2002
4453,645,2023,2018
3888,3002,2023,2014
1392,3201,2020,2002
2983,1282,2012,2007
342,990,2011,2004
446,2955,2020,2003
4929,1502,2008,2008
3810,3043,2015,2005
4083,3662,2022,2018
15,361,2023,2009
349,3776,2023,2000
1783,3425,2019,2010
2954,2010,2023,2004
3860,1454,2019,2002
3603,3628,2015,2015
4010,4876,2013,2006
2087,4796,2018,2014
2173,4540,2017,2008
1386,482,2020,2004
2542,2681,2004,2003
2505,829,2009,2004
3113,702,2008,2007
2284,3692,2021,2004
4477,3414,2022,2013
3658,4412,2019,2000
4229,116,2012,2011
1039,1688,2013,2008
4979,612,2020,2009
4335,4021,2022,2002
1215,4718,2019,2010
2856,553,2005,2003
4467,2050,2015,2007
3312,3704,2013,2011
2906,4198,2005,2003
2019,441,2006,2004
917,684,2016,2000
17,1454,2002,2002
4002,219,2021,2003
613,1279,2011,2002
4946,1430,2010,2002
867,1095,2011,2009
740,2646,2016,2010
2063,673,2016,2004
4876,2460,2006,2000
4747,2081,2014,2005
4094,3554,2014,2003
3455,4682,2007,2002
493,1740,2023,2016
1106,113,2022,2006
4454,754,2018,2005
88,960,2020,2010
581,2474,2006,2004
4959,3524,2015,2014
728,895,2004,2001
4913,3010,2017,2004
712,3179,2019,2005
2675,1724,2016,2002
4378,3165,2021,2001
166,515,2011,2000
2032,4533,2023,2018
4435,1986,2004,2004
499,718,2015,2005
2736,1379,2021,2004
4307,2694,2015,2009
767,1570,2014,2014
3622,2480,2019,2009
2714,3495,2009,2001
4914,3592,2018,2004
125,1735,2011,2003
2614,2387,2020,2017
485,3361,2021,2008
162,3902,2009,2003
260,1047,2015,2002
1470,1339,2023,2002
1847,1332,2016,2004
2827,4355,2013,2011
60,2305,2016,2015
2924,1299,2012,2003
922,705,2012,2008
2932,2509,2018,2003
3206,1578,2014,2008
4025,3881,2016,2014
3880,3097,2016,2002
1263,1402,2022,2000
734,2899,2017,2016
2437,1299,2005,2003
2883,4591,2023,2005
3124,3236,2007,2003
4575,1985,2011,2005
4768,198,2013,2001
756,3051,2003,2003
4256,2751,2020,2008
2098,2969,2016,2016
3152,2407,2018,2003
2444,946,2015,2001
3078,724,2014,2009
1648,1327,2009,2002
2443,3698,2020,2011
3822,4257,2023,2017
4724,4700,2005,2005
2530,3611,2012,2009
495,1045,2012,2011
4950,3983,2008,2007
4571,2445,2019,2011
3706,3983,2019,2007
2559,4959,2018,2015
2256,2682,2014,2010
3233,1089,2022,2005
2293,3420,2021,2006
2540,1334,2018,2005
2524,172,2007,2000
155,3612,2010,2004
3678,1144,2021,2007
1601,4164,2020,2005
3064,2085,2014,2000
4711,1689,2017,2012
1577,2584,2014,2004
2405,4684,2021,2005
347,3347,2008,2001
3914,3974,2018,2000
2032,55,2023,2011
3118,4165,2022,2008
4718,733,2010,2000
2176,3963,2022,2012
1150,3682,2019,2019
2971,813,2022,2000
2510,3652,2013,2003
898,1268,2023,2018
366,3420,2023,2006
3146,2609,2010,2003
703,2564,2017,2003
2140,2474,2013,2004
2658,681,2018,2016
606,4726,2010,2003
1273,1763,2022,2014
3137,1229,2010,2008
3989,2046,2011,2008
3090,2520,2023,2005
3472,3942,2019,2004
4756,3991,2023,2020
4567,4053,2022,2006
3290,3492,2013,2001
4295,337,2020,2018
1353,2537,2013,2010
3827,4462,2007,2004
3720,1133,2007,2007
3589,3437,2016,2006
4540,1697,2008,2004
2827,2945,2013,2004
2979,2599,2012,2000
760,4191,2004,2001
1742,1267,2021,2009
1465,384,2022,2002
560,2797,2011,2009
4718,3563,2010,2004
3039,3124,2021,2007
1545,1956,2012,2009
645,4522,2018,2006
2446,3194,2005,2002
4684,4133,2005,2000
3888,3686,2023,2011
3847,3724,2022,2018
4918,2131,2021,2017
2417,1399,2016,2001
1441,2806,2008,2007
2838,2808,2013,2013
3600,990,2021,2004
4275,4754,2023,2003
3933,2371,2016,2008
4531,4510,2013,2004
563,1882,2012,2008
2224,1695,2015,2005
4601,869,2021,2001
1531,1289,2002,2014
245,4544,2006,2001
3026,3589,2020,2016
726,4229,2017,2012
3295,2058,2019,2014
3600,2082,2021,2004
815,1216,2014,2005
1149,1541,2011,2011
1950,4913,2018,2017
1132,3891,2018,2008
429,3553,2022,2021
1441,345,2008,2005
748,1200,2015,2002
2541,3210,2018,2015
3775,769,2002,2000
3052,2807,2021,2002
2753,3312,2017,2013
3660,3592,2010,2004
3234,284,2022,2019
2009,1853,2022,2014
696,895,2005,2001
1149,4080,2011,2011
1838,1664,2021,2015
195,1908,2019,2008
3078,4969,2014,2008
3090,3893,2023,2004
3336,2380,2019,2001
645,701,2018,2003
4912,3167,2007,2005
4450,3380,2005,2005
2152,550,2017,2016
1097,474,2014,2004
4054,1042,2019,2010
4371,1530,2021,2003
3034,355,2023,2019
2774,943,2019,2004
2408,3980,2004,2001
3020,2663,2018,2020
3077,1042,2021,2010
614,665,2016,2012
4805,1141,2012,2007
2453,3060,2017,2006
3196,2388,2015,2002
875,609,2021,2014
150,2840,2004,2003
738,2004,2020,2009
4435,4920,2004,2004
3946,522,2021,2011
489,2894,2019,2016
3256,3857,2018,2013
3906,3199,2018,2000
2592,4470,2014,2011
4890,2545,2023,2009
2929,3836,2005,2000
1903,17,2002,2002
1210,1984,2011,2003
1283,4153,2021,2012
3687,2576,2021,2017
1133,2270,2007,2007
2378,330,2012,2001
4729,1575,2022,2020
1914,48,2019,2017
1066,643,2007,2006
3190,4784,2014,2008
2685,4230,2018,2012
4654,2090,2022,2009
691,3395,2010,2005
2960,231,2011,2010
2330,4880,2020,2016
76,3754,2013,2002
3069,1526,2018,2006
3142,1561,2022,2019
1651,358,2007,2000
4832,3530,2013,2013
3190,3098,2014,2014
3886,1254,2016,2001
2311,255,2018,2017
2263,3399,2001,2022
1145,2029,2022,2000
276,2231,2015,2012
2406,799,2011,2010
489,2286,2019,2011
2099,2740,2023,2011
4554,2523,2011,2001
2766,350,2021,2016
3822,4059,2023,2020
1753,4130,2011,2010
2106,745,2019,2002
1750,4187,2017,2010
834,4508,2014,2014
133,4240,2013,2006
3638,4694,2018,2008
3489,761,2014,2009
794,1267,2014,2009
1123,3431,2023,2016
2111,167,2017,2011
2436,4834,2019,2014
4707,30,2010,2009
319,3474,2018,2017
2034,2462,2012,2002
2766,3527,2021,2016
584,3493,2018,2008
4081,2526,2012,2001
2315,358,2017,2000
1484,2334,2008,2004
994,3739,2018,2000
1371,4407,2017,2001
3221,1149,2011,2011
2672,2605,2023,2020
3280,4506,2018,2005
537,3539,2020,2008
4296,2611,2013,2002
3384,4553,2022,2016
2873,4470,2023,2011
4074,2421,2021,2019
1745,1240,2021,2018
3881,4777,2014,2008
1549,4386,2006,2001
2774,1333,2019,2004
275,4911,2015,2013
3502,3132,2018,2015
2298,2875,2008,2001
4545,1366,2005,2001
4931,4716,2012,2001
3856,1048,2017,2000
4284,4237,2002,2001
1266,1589,2019,2019
50,932,2020,2014
3804,3704,2012,2011
4479,1525,2023,2011
3467,1375,2012,2008
757,3510,2022,2001
4879,3303,2016,2008
4388,79,2016,2007
1433,3335,2016,2015
2112,3899,2009,2008
4614,651,2023,2023
2912,103,2018,2018
3898,4296,2018,2013
3290,3460,2013,2000
2687,4997,2018,2014
2241,3658,2019,2019
1906,937,2008,2007
1396,300,2018,2002
3861,3084,2020,2019
2291,1447,2012,2009
4218,950,2023,2004
3409,2438,2023,2021
973,1973,2019,2017
3636,629,2020,2015
2606,4237,2017,2001
1756,3436,2019,2018
3422,1384,2020,2009
2954,554,2023,2017
4132,865,2021,2004
749,42,2022,2020
2362,212,2006,2000
3887,291,2022,2019
3570,2641,2009,2000
763,3988,2018,2005
2315,4708,2017,2005
2807,4015,2002,2001
793,299,2022,2021
366,1942,2023,2022
3864,4337,2021,2004
3176,2525,2023,2023
192,132,2019,2014
2335,224,2014,2005
2254,2104,2019,2011
4123,756,2003,2003
1790,2506,2020,2001
2253,4342,2020,2004
4095,2618,2021,2003
3926,3232,2010,2007
3975,2815,2003,2001
1790,3367,2020,2018
4449,3851,2013,2003
2080,2974,2020,2020
4066,2840,2008,2003
4189,3995,2020,2000
3649,3179,2011,2005
2190,433,2020,2012
1096,3806,2019,2001
1229,4426,2008,2002
2138,3454,2011,2007
2444,4681,2015,2013
1717,2380,2016,2001
1547,1214,2017,2006
1115,1460,2021,2004
2725,3460,2010,2000
985,4356,2010,2005
715,656,2012,2002
1420,2748,2023,2006
1378,4167,2016,2003
1012,2863,2017,2006
567,1706,2016,2006
1618,694,2016,2015
1350,3304,2017,2000
2774,3404,2019,2013
3221,4080,2011,2011
4986,2754,2021,2020
2717,2896,2011,2000
1693,1135,2009,2003
89,2532,2023,2012
1759,1685,2010,2007
1252,4594,2014,2001
1502,4398,2008,2004
1173,2591,2008,2005
762,1820,2009,2006
436,3247,2018,2003
2918,753,2015,2004
2158,3529,2016,2016
1479,760,2005,2004
827,4262,2019,2012
2909,2663,2015,2020
877,42,2023,2020
2880,1177,2013,2000
4477,1294,2022,2013
2399,3492,2016,2001
3976,2872,2012,2003
2723,179,2015,2005
1967,4701,2004,2004
3841,330,2020,2001
3680,4316,2020,2004
822,2325,2009,2002
362,3295,2021,2019
3153,4700,2005,2005
2954,872,2023,2012
3384,4144,2022,2017
1130,3512,2012,2002
3129,4548,2011,2004
2962,1286,2023,2002
4383,3808,2022,2018
4941,1645,2007,2002
3878,4049,2008,2006
952,2112,2020,2009
4614,123,2023,2023
4925,4916,2019,2001
1871,2838,2013,2013
4913,253,2017,2000
3332,540,2020,2010
2566,532,2006,2001
2243,1157,2014,2011
4973,2886,2022,2005
1455,14,2018,2007
3916,3572,2016,2002
97,2365,2023,2003
2596,2816,2023,2008
3645,3124,2020,2007
1664,3036,2015,2010
1488,334,2015,2000
1899,755,2016,2002
677,4631,2019,2017
2650,487,2021,2003
818,756,2003,2003
4005,156,2020,2003
1256,3095,2016,2008
2198,1891,2007,2007
550,0,2016,2006
3516,4697,2016,2006
2359,25,2003,2000
2835,1270,2022,2001
4403,1078,2003,2000
1664,4437,2015,2014
4374,2586,2015,2004
1975,837,2018,2015
1429,900,2018,2006
2593,4706,2020,2001
2147,1020,2020,2012
4853,2119,2017,2007
3529,1752,2016,2014
1591,4310,2023,2006
3242,157,2020,2012
4865,392,2020,2000
4283,1427,2020,2014
243,1631,2018,2005
4376,143,2021,2009
219,1714,2003,2001
2176,3711,2022,2010
422,909,2006,2005
4014,2298,2023,2008
3945,3566,2004,2000
2347,1150,2019,2019
2987,326,2019,2012
3941,1189,2011,2007
1057,3544,2020,2002
4351,1269,2018,2013
4672,3187,2015,2011
1144,4558,2007,2001
4267,1888,2010,2006
5,2717,2020,2011
4099,981,2006,2005
3837,2255,2016,2013
1541,4080,2011,2011
4158,1845,2015,2010
4057,303,2015,2003
676,2836,2018,2005
1716,3260,2013,2001
1469,1484,2015,2008
2819,64,2008,2003
4163,250,2011,2006
1126,1895,2004,2001
1348,2263,2022,2001
1986,1015,2004,2004
2413,3825,2009,2006
3644,795,2016,2004
1372,2763,2020,2011
3625,4135,2015,2005
1538,3512,2011,2002
3982,4860,2023,2015
160,2681,2021,2003
4453,607,2023,2010
1570,3190,2014,2014
2479,4883,2016,2014
4526,3908,2019,2018
985,2297,2010,2008
22,1530,2005,2003
4943,4417,2003,2001
2830,4813,2020,2011
871,1068,2013,2006
2899,2583,2016,2006
1533,1729,2017,2009
3803,410,2013,2009
223,198,2016,2001
203,3255,2023,2017
1318,614,2017,2016
259,2705,2006,2002
2933,597,2020,2018
3977,1793,2022,2004
4750,2599,2002,2000
2975,4808,2015,2007
823,1126,2023,2004
1855,3314,2010,2003
815,2584,2014,2004
159,1656,2018,2014
3717,2219,2018,2014
2974,2080,2020,2020
3120,2718,2014,2007
4756,1107,2023,2019
406,3218,2021,2000
3151,2508,2021,2000
4144,551,2017,2002
3814,4248,2022,2016
1625,3882,2017,2016
3180,3786,2017,2008
4057,1117,2015,2012
1775,1103,2006,2005
2799,3797,2007,2003
3559,1068,2023,2006
3634,415,2012,2004
1523,2930,2022,2016
4759,825,2020,2009
1333,3824,2004,2001
1708,2096,2003,2001
2057,3051,2003,2003
424,1659,2005,2004
2020,1829,2019,2013
4097,910,2016,2002
1684,1639,2015,2001
956,3171,2005,2000
2835,3757,2022,2009
4748,2559,2019,2018
3034,968,2023,2004
4074,145,2021,2018
2955,2809,2003,2001
446,2481,2020,2005
323,2380,2013,2001
3151,3958,2021,2006
473,4258,2019,2003
2036,3365,2014,2007
2575,3399,2022,2022
3176,123,2023,2023
3125,3174,2017,2001
2459,4150,2008,2005
2744,4382,2023,2015
3864,2981,2021,2011
1620,2327,2002,2001
4340,3910,2021,2005
390,4513,2012,2000
4680,1074,2023,2022
3855,2340,2019,2008
2160,3529,2016,2016
793,414,2022,2010
1304,706,2013,2003
2732,4767,2008,2003
3204,3777,2008,2003
3632,1166,2012,2009
3198,3851,2023,2003
4648,3444,2019,2018
4898,705,2021,2008
2392,267,2021,2011
1455,3229,2018,2008
3293,2904,2018,2000
2604,258,2020,2002
4465,1275,2007,2006
1970,415,2011,2004
4846,231,2018,2010
2249,2328,2001,2000
1296,4650,2013,2007
333,576,2014,2011
2743,1954,2016,2008
3658,111,2019,2019
1773,224,2012,2005
4777,2481,2008,2005
360,4868,2017,2016
903,4257,2022,2017
3086,359,2008,2002
86,0,2017,2006
3066,4185,2005,2001
2185,234,2014,2000
35,4344,2011,2007
2557,2651,2008,2007
2133,3028,2016,2008
3445,1735,2010,2003
800,4000,2018,2012
2494,972,2008,2001
635,2212,2006,2005
310,4830,2019,2010
543,920,2020,2011
4721,174,2021,2019
3116,3907,2020,2012
2692,1991,2021,2011
2467,2849,2022,2005
4700,4450,2005,2005
4231,996,2009,2000
4119,869,2021,2001
1839,219,2021,2003
4054,4894,2019,2008
1903,124,2002,2002
3181,2215,2005,2004
46,3310,2003,2002
3696,603,2008,2004
3058,1158,2015,2011
1398,79,2013,2007
3482,4197,2014,2007
1792,163,2015,2012
3630,2805,2008,2003
4091,1190,2019,2014
1954,1034,2008,2002
1466,4883,2016,2014
2643,3517,2017,2008
571,1585,2021,2004
2495,2707,2014,2003
429,1038,2022,2017
1569,2308,2017,2003
3523,3699,2012,2005
1209,3659,2010,2001
4010,1772,2013,2002
985,4570,2010,2005
4740,4881,2016,2010
3927,4735,2012,2005
1465,1251,2022,2018
1628,3915,2023,2004
993,4323,2003,2001
1492,3219,2020,2019
4804,4600,2022,2014
3279,653,2015,2008
3622,1807,2019,2017
4636,401,2020,2001
945,1974,2019,2016
2881,2885,2018,2011
970,4212,2023,2009
1243,1686,2016,2000
4508,3325,2014,2014
1453,3525,2011,2004
1370,1200,2005,2002
756,3148,2003,2003
132,59,2014,2013
1908,2691,2008,2004
3162,4829,2020,2009
4884,695,2020,2007
3741,65,2018,2001
703,950,2017,2004
982,4196,2018,2009
894,4532,2023,2022
2295,4263,2020,2019
4721,3006,2021,2009
2049,3627,2019,2003
1977,2489,2003,2002
3434,4781,2023,2002
650,490,2017,2009
218,3398,2022,2009
2565,965,2003,2002
1970,135,2011,2000
262,4658,2019,2000
20,1261,2023,2000
552,257,2015,2009
747,3850,2020,2009
